customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group
3916-NRPAP,Male,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),85.7,256.75,No,1 - 12
6807-SIWJI,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.85,3887.25,No,37 - 48
8221-HVAYI,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),69.15,2490.15,No,25 - 36
1579-KLYDT,Male,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.45,593.45,Yes,1 - 12
5232-NXPAY,Female,No,No,No,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,74.45,3510.3,No,37 - 48
8967-SZQAS,Female,No,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.45,765.45,No,13 - 24
4468-KAZHE,Female,Yes,Yes,No,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.0,1259.35,No,13 - 24
0455-ENTCR,Male,No,Yes,No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,85.25,5538.35,No,61 - 72
8944-AILEF,Male,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.45,340.85,No,13 - 24
5542-NKVRU,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.75,844.45,No,37 - 48
7126-RBHSD,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,78.9,1348.95,No,13 - 24
5370-IIVVL,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.5,3778.0,No,37 - 48
6789-HJBWG,Female,No,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,611.65,No,1 - 12
3927-NLNRY,Male,No,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.25,4867.95,Yes,49 - 60
9087-EYCPR,Female,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.0,1505.05,No,49 - 60
6791-YBNAK,Male,No,Yes,Yes,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.55,467.85,No,13 - 24
6358-LYNGM,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,74.9,Yes,1 - 12
6077-BDPXA,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,194.2,No,1 - 12
0013-MHZWF,Female,No,No,Yes,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.4,571.45,No,1 - 12
5494-HECPR,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,80.25,Yes,1 - 12
8268-YDIXR,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,93.15,5253.95,No,49 - 60
9824-BEMCV,Male,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.0,1149.65,Yes,13 - 24
1373-ORVIZ,Female,No,Yes,Yes,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.35,740.8,Yes,1 - 12
4291-SHSBH,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,521.35,No,1 - 12
6980-IMXXE,Female,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.2,1412.65,No,61 - 72
9866-QEVEE,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.0,1532.45,Yes,13 - 24
9897-KXHCM,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.3,250.05,Yes,1 - 12
0040-HALCW,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.4,1090.6,No,49 - 60
0784-GTUUK,Male,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),23.75,1446.8,No,61 - 72
7979-CORPM,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.55,2282.55,Yes,13 - 24
2294-DMMUS,Female,No,Yes,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.45,4300.45,No,61 - 72
0872-JCPIB,Male,No,No,No,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.75,1111.2,No,13 - 24
3055-MJDSB,Male,No,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.6,190.1,No,1 - 12
9091-WTUUY,Male,No,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,69.25,4447.75,No,61 - 72
1618-CFHME,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.9,143.35,Yes,1 - 12
3165-HDOEW,Male,No,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,Yes,1 - 12
6581-NQCBA,Female,No,Yes,No,No,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,49.95,810.2,Yes,13 - 24
7115-IRDHS,Female,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.65,1830.05,No,61 - 72
8496-DMZUK,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),90.4,2820.65,No,25 - 36
2040-VZIKE,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,4847.35,No,49 - 60
9068-VPWQQ,Male,No,Yes,No,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.35,4729.3,No,61 - 72
0178-SZBHO,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,87.2,4017.45,No,37 - 48
0384-RVBPI,Male,No,No,No,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),64.4,1398.6,No,13 - 24
1689-MRZQR,Male,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.3,2564.3,Yes,25 - 36
1299-AURJA,Female,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.7,1685.9,No,61 - 72
4525-VZCZG,Male,No,No,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,105.85,5826.65,No,49 - 60
1543-LLLFT,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,98.3,6066.55,No,61 - 72
5835-BEQEU,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.95,228.4,Yes,1 - 12
2788-CJQAQ,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.45,270.2,No,13 - 24
5565-FILXA,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.15,1529.2,Yes,13 - 24
0319-QZTCO,Female,No,Yes,Yes,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.7,168.6,No,1 - 12
2120-SMPEX,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.15,536.35,No,25 - 36
0096-FCPUF,Male,No,No,No,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,64.5,1888.45,No,25 - 36
0668-OGMHD,Female,No,Yes,No,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,28.5,629.35,No,13 - 24
5552-ZNFSJ,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.3,45.3,Yes,1 - 12
2223-KAGMX,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.4,289.3,Yes,13 - 24
6507-ZJSUR,Male,Yes,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.45,2117.25,No,13 - 24
9408-HRXRK,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.15,4730.9,No,37 - 48
5593-SUAOO,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),83.15,2033.05,No,13 - 24
7321-PKUYW,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.15,987.95,Yes,1 - 12
2833-SLKDQ,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.05,45.05,Yes,1 - 12
6766-HFKLA,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.2,5744.35,No,49 - 60
7595-EUIVN,Female,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.8,75.8,Yes,1 - 12
7617-EYGLW,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.45,19.45,No,1 - 12
2026-TGDHM,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.3,523.15,Yes,1 - 12
9220-ZNKJI,Female,Yes,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),88.8,4805.3,No,49 - 60
4030-VPZBD,Female,No,No,No,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,30.9,59.05,Yes,1 - 12
2226-ICFDO,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.9,6110.75,No,61 - 72
0723-VSOBE,Female,Yes,No,No,No,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,34.2,1596.6,No,37 - 48
5529-GIBVH,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.15,1046.2,No,37 - 48
4187-CINZD,Female,Yes,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),95.25,4424.2,Yes,37 - 48
9992-UJOEL,Male,No,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.3,92.75,No,1 - 12
4741-WWJQZ,Female,No,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.15,194.55,No,1 - 12
6625-UTXEW,Female,No,Yes,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.25,612.1,No,1 - 12
6818-WOBHJ,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.6,6127.6,Yes,61 - 72
6244-BESBM,Male,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.2,6671.7,No,61 - 72
1004-NOZNR,Male,Yes,No,Yes,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),94.8,5264.3,No,49 - 60
1251-STYSZ,Female,Yes,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,303.7,No,1 - 12
2612-PHGOX,Male,No,Yes,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),76.1,4818.8,No,61 - 72
2408-TZMJL,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.15,6448.05,Yes,49 - 60
8480-PPONV,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.55,7159.05,No,61 - 72
8780-IHCRN,Male,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.65,1574.5,No,61 - 72
4598-ZADCK,Female,No,No,No,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,53.6,2879.2,No,49 - 60
1257-SXUXQ,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.45,86.05,No,1 - 12
9681-KYGYB,Male,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,88.2,4159.45,No,49 - 60
7182-OVLBJ,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.15,6638.35,No,61 - 72
5095-ETBRJ,Female,No,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,56.8,3112.05,No,49 - 60
7005-CYUIL,Female,Yes,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,99.4,7168.25,No,61 - 72
4821-WQOYN,Female,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),20.1,1326.25,No,61 - 72
4730-AWNAU,Male,No,Yes,Yes,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),60.7,2234.55,No,25 - 36
3452-FLHYD,Male,No,Yes,No,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),20.95,495.15,No,25 - 36
2388-LAESQ,Female,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.85,8317.95,No,61 - 72
9531-NSBMR,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.25,679.8,No,25 - 36
6260-ONULR,Male,No,No,No,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.8,62.8,No,1 - 12
4389-UEFCZ,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105.5,7544.0,No,61 - 72
8711-LOBKY,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.85,1188.25,No,49 - 60
9134-CEQMF,Male,Yes,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,676.7,Yes,1 - 12
8985-OOPOS,Female,No,No,No,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),74.1,74.1,No,1 - 12
8800-ZKRFW,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.5,3242.5,No,25 - 36
2616-FLVQC,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.55,1240.15,No,61 - 72
9968-FFVVH,Male,No,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),68.8,4111.35,No,61 - 72
3108-PCCGG,Male,Yes,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),84.45,5899.85,No,61 - 72
7993-PYKOF,Male,No,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.0,632.95,Yes,1 - 12
8390-FESFV,Female,No,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),84.5,5193.2,No,61 - 72
3022-BEXHZ,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.2,7530.8,No,61 - 72
5027-XWQHA,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.75,270.95,Yes,1 - 12
6248-TKCQV,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.6,5460.2,No,61 - 72
6729-GDNGC,Female,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.7,1614.2,No,13 - 24
6198-ZFIOJ,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.6,402.5,No,1 - 12
5989-OMNJE,Female,No,Yes,Yes,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,57.6,1367.75,No,13 - 24
4566-QVRRW,Female,No,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.05,483.7,Yes,1 - 12
1291-CUOCY,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.6,7962.2,No,61 - 72
9795-SHUHB,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),58.2,3810.8,No,61 - 72
3230-IUALN,Female,No,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,81.0,3533.6,No,37 - 48

